CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,SALES UPDATED,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-04-01,30,2023-04-30,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-05-01,31,2023-05-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-06-01,30,2023-06-30,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-07-01,31,2023-07-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-08-01,31,2023-08-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-09-01,30,2023-09-30,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-10-01,31,2023-10-31,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-11-01,30,2023-11-30,3,Open,,
Qantas,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,7200,,,,2023-12-01,31,2023-12-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-01-01,31,2023-01-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-02-01,28,2023-02-28,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-03-01,31,2023-03-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-04-01,30,2023-04-30,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-05-01,31,2023-05-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-06-01,30,2023-06-30,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-07-01,31,2023-07-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-08-01,31,2023-08-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-09-01,30,2023-09-30,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-10-01,31,2023-10-31,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-11-01,30,2023-11-30,3,Open,,
Vietjet Air,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,6124,,,,2023-12-01,31,2023-12-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-01-01,31,2023-01-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-02-01,28,2023-02-28,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-03-01,31,2023-03-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-04-01,30,2023-04-30,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-05-01,31,2023-05-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-06-01,30,2023-06-30,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-07-01,31,2023-07-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-08-01,31,2023-08-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-09-01,30,2023-09-30,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-10-01,31,2023-10-31,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-11-01,30,2023-11-30,3,Open,,
Virgin,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,34616,,,,2023-12-01,31,2023-12-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-01-01,31,2023-01-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-02-01,28,2023-02-28,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-03-01,31,2023-03-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-04-01,30,2023-04-30,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-05-01,31,2023-05-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-06-01,30,2023-06-30,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-07-01,31,2023-07-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-08-01,31,2023-08-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-09-01,30,2023-09-30,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-10-01,31,2023-10-31,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-11-01,30,2023-11-30,3,Open,,
Xiamen Airlines,Line,TMB Project,2023,NGA,,,RKAP,,,,,AR,II,,,Various,Various,Tech Handling,,792,,,,2023-12-01,31,2023-12-31,3,Open,,
Tarco Aviation,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-3,,Minor Repair,,500000,,,,2023-07-01,90,2023-09-29,3,Open,,
Aeroeagle,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-3,,,,1000000,,,,2023-09-01,90,2023-11-30,3,Open,,
ASL Belgium,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,JD,III,,,B747,OE-EFK,,,500000,,,,2023-08-25,30,2023-09-24,4,Open,,
ASL Belgium,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,JD,III,,,B747,OE-EFM,,,500000,,,,2023-02-05,30,2023-03-07,4,Open,,
Griffon Aviation Services,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-7,,1st SV,,1500000,,,,2023-03-01,90,2023-05-30,1,Open,,
Griffon Aviation Services,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-7,,1st SV,,1500000,,,,2023-05-01,90,2023-07-30,3,Open,,
Griffon Aviation Services,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-7,,1st SV,,1500000,,,,2023-07-01,90,2023-09-29,3,Open,,
Griffon Aviation Services,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-7,,1st SV,,1500000,,,,2023-09-01,90,2023-11-30,3,Open,,
Griffon Aviation Services,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,CFM56-7,,1st SV,,1500000,,,,2023-10-01,90,2023-12-30,3,Open,,
UR Airlines,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,B737NG,,,,300000,,,,2023-02-01,14,2023-02-15,4,Open,,
Al-Baraka,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,B737NG,,,,300000,,,,2023-03-01,14,2023-03-15,4,Open,,
Al-Hayya,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,B737NG,,,,300000,,,,2023-04-01,14,2023-04-15,4,Open,,
Flynas,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,A320,,,,200000,,,,2023-05-01,14,2023-05-15,4,Open,,
Iraqi Airways,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,RM,III,,,A330,,,,500000,,,,2023-07-01,14,2023-07-15,4,Open,,
Air Atlanta Icelandic,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,SA,III,,,B747,TF-AMN,"C1, C2, C3, D1, D2, A1, A2, A3, A4 and 18 mts check, clearing AD notes and more.",,1000000,,,,2023-05-01,30,2023-05-31,1,Open,,
Air Atlanta Icelandic,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,SA,III,,,B747,TF-AMJ,"C1, A1, A2, A3, A4 and 18 mts check, clearing AD notes and more. ",,700000,,,,2023-07-15,30,2023-08-14,2,Open,,
Air Atlanta Icelandic,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,SA,III,,,B747,TF-AMB,"C1, C3, D1, A1, A2, A3, A4 and 18 mts check, clearing AD notes and more.",,800000,,,,2023-07-25,30,2023-08-24,1,Open,,
Air Atlanta Icelandic,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,SA,III,,,B747,TF-AMP,"C1, A1, A2, A3, A4 and 18 mts check, clearing AD notes and more.",,700000,,,,2023-08-10,30,2023-09-09,2,Open,,
Air Atlanta Icelandic,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,SA,III,,,B747,9H-AZC,"C1, C3, D1, A1,2,3,4 and 18 mts check, clearing AD notes and more.",,800000,,,,2023-01-10,30,2023-02-09,1,Open,,
KLM Royal Dutch,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,A330,PH-AKA,,,700000,,,,2023-05-05,30,2023-06-04,3,Open,,
KLM Royal Dutch,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,A330,PH-TBD,,,1000000,,,,2023-03-25,30,2023-04-24,3,Open,,
Martinair,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,MA,III,,,B747,PH-TBD,,,700000,,,,2023-12-25,30,2024-01-24,3,Open,,
CFMI,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-5,,,,400000,,,,2023-03-12,45,2023-04-26,4,Open,,
CFMI,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-5,,,,400000,,,,2023-05-04,45,2023-06-18,4,Open,,
CFMI,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-5,,,,400000,,,,2023-06-06,45,2023-07-21,4,Open,,
CFMI,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-5,,,,400000,,,,2023-01-08,45,2023-02-22,4,Open,,
CFMI,Engine & APU,TMB Project,2023,NGA,,,RKAP,,,,,JT,III,,,CFM56-5,,,,400000,,,,2023-02-10,45,2023-03-27,4,Open,,
Transcarga,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,,,,500000,,,,2023-04-08,30,2023-05-08,4,Open,,
Fly Meta,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,,,,700000,,,,2023-06-01,30,2023-07-01,1,Open,,
ROM Cargo Airlines,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,,,,500000,,,,2023-10-02,30,2023-11-01,4,Open,,
Quick Link,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,,,,700000,,,,2023-12-28,30,2024-01-27,1,Open ,,
Sky One,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,,,,700000,,,,2023-10-15,30,2023-11-14,4,Open ,,
Aerotranscargo,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,ER-BBC,,,500000,,,,2023-06-10,30,2023-07-10,1,Open ,,
Aerotranscargo,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,ER-JAI,,,700000,,,,2023-03-01,30,2023-03-31,1,Open ,,
Aerotranscargo,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,ER-BBJ,,,700000,,,,2023-02-01,30,2023-03-03,1,Open ,,
Aerotranscargo,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,TBA1,,,500000,,,,2023-08-01,30,2023-08-31,4,Open ,,
Aerotranscargo,Airframe,TMB Project,2023,NGA,,,RKAP,,,,,AK,III,,,B747,TBA2,,,500000,,,,2023-09-01,30,2023-10-01,4,Open ,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GTA,6 YEARS INSPECTION,,250000,,,,2023-01-29,25,2023-02-22,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLP,ALL L/G CHANGE,,50000,,,,2023-02-07,4,2023-02-10,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GTC,6 YEARS INSPECTION,,250000,,,,2023-02-13,25,2023-03-09,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLQ,ALL L/G CHANGE,,50000,,,,2023-02-22,4,2023-02-25,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GQU,6 YEARS INSPECTION,,250000,,,,2023-03-07,25,2023-03-31,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GTD,6 YEARS INSPECTION,,250000,,,,2023-04-30,25,2023-05-24,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GTE,6 YEARS INSPECTION,,250000,,,,2023-05-03,25,2023-05-27,1,Open,,
Citilink Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GTF,C02-CHECK + 6 YEARS INSPECTION,,250000,,,,2023-10-01,33,2023-11-02,1,Open,,
Citilink Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,GTCP131-9A,P-7005,Overhaul,,400000,,,,2023-02-01,50,2023-03-22,1,Open,,
Citilink Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,GTCP131-9A,P-7009,Overhaul,,400000,,,,2023-03-01,50,2023-04-19,1,Open,,
Citilink Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,GTCP131-9A,P-5297,Overhaul,,400000,,,,2023-05-03,50,2023-06-21,1,Open,,
Citilink Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,GTCP131-9A,P-6985,Overhaul,,400000,,,,2023-07-04,50,2023-08-22,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLP,LDG OVH,,300000,,,,2023-03-02,100,2023-06-09,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLQ,LDG OVH,,300000,,,,2023-03-20,100,2023-06-27,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLR,LDG OVH,,300000,,,,2023-03-31,100,2023-07-08,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLS,LDG OVH,,300000,,,,2023-03-28,100,2023-07-05,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLT,LDG OVH,,300000,,,,2023-05-01,100,2023-08-08,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLU,LDG OVH,,300000,,,,2023-04-28,100,2023-08-05,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLV,LDG OVH,,300000,,,,2023-05-04,100,2023-08-11,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLW,LDG OVH,,300000,,,,2023-05-26,100,2023-09-02,2,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLX,LDG OVH,,300000,,,,2023-09-19,100,2023-12-27,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,PK-GLY,LDG OVH,,300000,,,,2023-01-01,100,2023-11-09,2,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,80537,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320,,,,1871168,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A320neo,,,,609351,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,A330neo,,,,26524,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-06-01,30,2023-06-30,1,Open,,
