CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,Sales Updated,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Air Caledonie,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,125000,125000,125000,,,6/1/2023,90,29/08/2023,4,Open,,
Air Caledonie,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,125000,125000,125000,,,9/1/2023,90,29/11/2023,4,Open,,
Air Caledonie,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,125000,125000,125000,,,12/1/2023,90,28/02/2024,4,Open,,
Air Calin,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,5/1/2023,90,29/07/2023,4,Open,,
Air Calin,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,10/1/2023,90,29/12/2023,4,Open,,
Air Vanuatu,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,6/1/2023,90,29/08/2023,4,Open,,
Air Vanuatu,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,100000,100000,100000,,,8/1/2023,90,29/10/2023,4,Open,,
Airwork,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,2/1/2023,90,5/1/2023,3,Open,,
Airwork,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,4/1/2023,90,29/06/2023,3,Open,,
Airwork,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,6/1/2023,90,29/08/2023,3,Open,,
Airwork,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,7/1/2023,90,28/09/2023,3,Open,,
All Customer - Logistic,Material Trading & Logistic,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,479762,479762,479762,,,1/1/2023,30,30/01/2023,3,Open,,
Alliance Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,125000,125000,125000,,,10/1/2023,90,29/12/2023,4,Open,,
Alliance Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,125000,125000,125000,,,12/1/2023,90,28/02/2024,4,Open,,
Bombardier,Component,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,150000,150000,150000,,,12/1/2023,15,15/12/2023,4,Open,,
Cikarang Listrindo,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,343394,343394,343394,,,6/1/2023,90,29/08/2023,4,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,Painting,150000,150000,150000,,,2/1/2023,30,3/2/2023,3,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,Painting,150000,150000,150000,,,3/1/2023,30,30/03/2023,3,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,100000,100000,100000,,,5/1/2023,90,29/07/2023,4,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,100000,100000,100000,,,8/1/2023,90,29/10/2023,4,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,100000,100000,100000,,,11/1/2023,90,29/01/2024,4,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,7/1/2023,90,28/09/2023,4,Open,,
Fiji Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,10/1/2023,90,29/12/2023,4,Open,,
Fire Tech Indonesia,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,100000,100000,100000,,,6/1/2023,90,29/08/2023,4,Open,,
FSD,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Compressor,100000,100000,100000,,,6/1/2023,90,29/08/2023,3,Open,,
Guangzo Hangxin Avionics,Material Trading & Logistic,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,86500,86500,86500,,,2/1/2023,90,5/1/2023,3,Open,,
Hensan Andalas Putera,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,150000,150000,150000,,,8/1/2023,90,29/10/2023,3,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,110000,110000,110000,,,4/1/2023,15,15/04/2023,4,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,110000,110000,110000,,,4/1/2023,15,15/04/2023,4,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,110000,110000,110000,,,4/1/2023,15,15/04/2023,4,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,100000,100000,100000,,,5/1/2023,15,15/05/2023,4,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,100000,100000,100000,,,5/1/2023,15,15/05/2023,4,Open,,
Indo Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,100000,100000,100000,,,5/1/2023,15,15/05/2023,4,Open,,
Indo Pelita Air Service/ PBAS,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,Various,Repair Parts,550000,550000,550000,,,4/1/2023,180,27/09/2023,4,Open,,
Indocement,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,100000,100000,100000,,,8/1/2023,90,29/10/2023,4,Open,,
Indonesia Power - Bali,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Turbo Charger,400000,400000,400000,,,12/1/2023,150,28/04/2024,3,Open,,
Indonesia Power - Bali,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Westing House,200000,200000,200000,,,6/1/2023,150,28/10/2023,4,Open,,
Indonesia Power - Bali,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair EV Burner,60000,60000,60000,,,3/1/2023,45,14/04/2023,4,Open,,
Indonesia Power - Tanjung Priok,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Rejuvination,550000,550000,550000,,,12/1/2023,150,28/04/2024,3,Open,,
Indonesia Power - Tanjung Priok,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair HGC Inner Liner,500000,500000,500000,,,12/1/2023,150,28/04/2024,3,Open,,
Indonesia Power - Tanjung Priok,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Parts,50000,50000,50000,,,3/1/2023,45,14/04/2023,3,Open,,
Jindi South Jambi co Ltd,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Overhaul GTG,450000,450000,450000,,,12/1/2023,150,28/04/2024,3,Open,,
Kaltim Daya Mandiri (KDM),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,GE Frame 6,100000,100000,100000,,,6/1/2023,90,29/08/2023,4,Open,,
KARTANEGARA ENERGI PERKASA (KEP),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,LM6000,Major Inspection,1550000,1550000,1550000,,,6/1/2023,210,27/12/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,6/1/2023,90,29/08/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,5/1/2023,90,29/07/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,5/1/2023,90,29/07/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,4/1/2023,90,29/06/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,4/1/2023,90,29/06/2023,3,Open,,
Kereta Api Indonesia (Persero),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,150000,150000,150000,,,3/1/2023,90,29/05/2023,3,Open,,
Kereta Commuter Indonesia (KCI),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Repair Generator,100000,100000,100000,,,3/1/2023,90,29/05/2023,3,Open,,
Kontraktor Kontrak Kerja Sama (K3S) ,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,100000,100000,100000,,,11/1/2023,120,28/02/2024,4,Open,,
Krakatau Daya Listrik,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,100000,100000,100000,,,10/1/2023,90,29/12/2023,4,Open,,
MITRA ENERGY BATAM (MEDCO PR),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,RB211,Repair Parts,50000,50000,50000,,,5/1/2023,14,14/05/2023,4,Open,,
Nauru Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,4/1/2023,90,29/06/2023,4,Open,,
Nauru Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,3/1/2023,90,29/05/2023,4,Open,,
Nauru Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,7/1/2023,90,28/09/2023,4,Open,,
Nauru Airlines,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,Repair,150000,150000,150000,,,7/1/2023,30,30/07/2023,4,Open,,
Nauru Airlines,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,Repair,150000,150000,150000,,,7/1/2023,30,30/07/2023,4,Open,,
Pacific Air,Material Trading & Logistic,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,50000,50000,50000,,,3/1/2023,90,29/05/2023,4,Open,,
Pema Global Energy,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,GE Frame 5,Repair Parts,250000,250000,250000,,,7/1/2023,90,28/09/2023,4,Open,,
Pembangkit Jawa Bali (PJB) Gresik,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,250000,250000,250000,,,8/1/2023,90,29/10/2023,3,Open,,
Pembangkit Jawa Bali (PJB) UMRO,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,105000,105000,105000,,,11/1/2023,60,30/12/2023,4,Open,,
Pembangkit Jawa Bali (PJB) UMRO,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,105000,105000,105000,,,10/1/2023,90,29/12/2023,4,Open,,
Pembangkit Jawa Bali (PJB) UP Cirata,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,Hydro Generator,Rotor Pole Replacement,500000,500000,500000,,,3/1/2023,180,27/08/2023,3,Open,,
Pembangkit Jawa Bali (PJB) UP Muara Tawar,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,Siemens / Alstom,Repair Parts,300000,300000,300000,,,9/1/2023,90,29/11/2023,4,Open,,
Pembangkit Jawa Bali Services (PJBS),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,350000,350000,350000,,,3/1/2023,90,29/05/2023,4,Open,,
Pembangkit Jawa Bali Services (PJBS),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,150000,150000,150000,,,5/1/2023,90,29/07/2023,4,Open,,
Pembangkit Jawa Bali Services (PJBS),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,YK,I,,,,,Control House Trailer,600000,600000,600000,,,2/1/2023,120,31/05/2023,3,Open,,
Pertamina EP Cepu,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Routine Maintenance,150000,150000,150000,,,5/1/2023,180,27/10/2023,4,Open,,
Pertamina EP Jawa Region,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,OPRA,Repair Parts,210000,210000,210000,,,9/1/2023,120,29/12/2023,3,Open,,
Pertamina Geothermal,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,150000,150000,150000,,,6/1/2023,90,29/08/2023,4,Open,,
Pertamina Hulu Indonesia,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,Solar Centaur,Repair Parts,100000,100000,100000,,,10/1/2023,90,29/12/2023,4,Open,,
Pertamina Hulu Indonesia,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,LM2500,Repair Parts,200000,200000,200000,,,8/1/2023,90,29/10/2023,3,Open,,
Pertamina Hulu Rokan,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,GE Frame 5/6,Repair Parts,100000,100000,100000,,,8/1/2023,90,29/10/2023,4,Open,,
Pertamina International Shipping,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,100000,100000,100000,,,10/1/2023,120,28/01/2024,4,Open,,
Pertamina Power Indonesia (PPI),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,650000,650000,650000,,,4/1/2023,120,29/07/2023,3,Open,,
Pertamina RU III,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,GE Frame 6,Repair Parts,120000,120000,120000,,,3/1/2023,60,29/04/2023,3,Open,,
Pertamina RU IV,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,125000,125000,125000,,,10/1/2023,60,29/11/2023,4,Open,,
Pertamina TPPI (Petrochemical),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,50000,50000,50000,,,10/1/2023,45,14/11/2023,4,Open,,
Philipine & Vietnam (power generator),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,350000,350000,350000,,,10/1/2023,90,29/12/2023,4,Open,,
PLN Batam Bright,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,YK,I,,,,,Repair Parts,300000,300000,300000,,,3/1/2023,60,29/04/2023,4,Open,,
PLN Belawan,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,YK,I,,,,,Repair Parts,1200000,1200000,1200000,,,3/1/2023,60,29/04/2023,3,Open,,
PLNSC ( Prima Layanan Niaga Suku Cadang ),Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,100000,100000,100000,,,6/1/2023,90,29/08/2023,3,Open,,
Project Scrap,Material Trading & Logistic,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,100000,100000,100000,,,7/1/2023,90,28/09/2023,4,Open,,
Barata,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,YK,I,,,,,Partnership,1000000,1000000,1000000,,,3/1/2023,60,29/04/2023,3,Open,,
Maura Cipta Arta,Material Trading & Logistic,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AM,I,,,,,,50000,50000,50000,,,5/1/2023,90,29/07/2023,4,Open,,
MTCN,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,YK,I,,,,Siemens Frame W501D5A,Repair Parts,200000,200000,200000,,,1/1/2023,60,3/1/2023,4,Open,,
Vale Indonesia,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,100000,100000,100000,,,10/1/2023,90,29/12/2023,4,Open,,
Wira Jasa Angkasa,Learning,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,50000,50000,50000,,,12/1/2023,15,15/12/2023,3,Open,,
PTDI,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,Docking,250000,250000,250000,,,8/1/2023,150,28/12/2023,3,Open,,
Pupuk Indonesia Energi,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,GE Frame 5,250000,250000,250000,,,8/1/2023,150,28/12/2023,4,Open,,
Pupuk Kalimantan Timur,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,GE Frame 5 &  6,100000,100000,100000,,,6/1/2023,90,29/08/2023,3,Open,,
Pupuk Kujang,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,150000,150000,150000,,,4/1/2023,90,29/06/2023,3,Open,,
Pupuk Petrokimia Gresik,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,GE Frame 6,100000,100000,100000,,,6/1/2023,90,29/08/2023,4,Open,,
Pupuk Sriwijaya,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,NA,I,,,,,GE Frame 5,100000,100000,100000,,,6/1/2023,90,29/08/2023,4,Open,,
Regional Express,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,200000,200000,200000,,,7/1/2023,90,28/09/2023,4,Open,,
RImbun Air,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,80000,80000,80000,,,6/1/2023,15,15/06/2023,3,Open,,
RImbun Air,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,80000,80000,80000,,,6/1/2023,15,15/06/2023,3,Open,,
RImbun Air,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,80000,80000,80000,,,6/1/2023,15,15/06/2023,3,Open,,
SAL,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,190000,190000,190000,,,3/1/2023,15,15/03/2023,4,Open,,
Seacon,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,100000,100000,100000,,,1/1/2023,15,15/01/2023,3,Open,,
Seacon,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,100000,100000,100000,,,2/1/2023,15,15/02/2023,3,Open,,
Semen Indonesia Group,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,193103,193103,193103,,,6/1/2023,90,29/08/2023,4,Open,,
Serba Dinamik Indonesia,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,75000,75000,75000,,,9/1/2023,30,30/09/2023,4,Open,,
Solomon Airlines,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AS,I,,,,,C-check,150000,150000,150000,,,11/1/2023,90,29/01/2024,4,Open,,
Sulzer,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DY,I,,,,,,1123243,1123243,1123243,,,10/1/2023,365,29/09/2024,3,Open,,
Taka,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,60000,60000,60000,,,12/1/2023,60,29/01/2024,4,Open,,
Torishima Guna Engineering,Others,TMB,2023,NGA,ORGANIC,,RKAP,,,,,HH,I,,,,,Repair Parts,55000,55000,55000,,,2/1/2023,60,4/1/2023,4,Open,,
Viet Star,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,Painting,260000,260000,260000,,,11/1/2023,15,15/11/2023,4,Open,,
WJA,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,200000,200000,200000,,,7/1/2023,15,15/07/2023,4,Open,,
WJA,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,200000,200000,200000,,,7/1/2023,15,15/07/2023,4,Open,,
WJA,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,200000,200000,200000,,,7/1/2023,15,15/07/2023,4,Open,,
WJA,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,200000,200000,200000,,,8/1/2023,15,15/08/2023,4,Open,,
WJA,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,,200000,200000,200000,,,8/1/2023,15,15/08/2023,4,Open,,
WJA,Engineering,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,Carpet Replacement,70000,70000,70000,,,9/1/2023,15,15/09/2023,3,Open,,
WJA,Engineering,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,Carpet Replacement,70000,70000,70000,,,9/1/2023,15,15/09/2023,3,Open,,
WJA,Engineering,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,Carpet Replacement,70000,70000,70000,,,10/1/2023,15,15/10/2023,3,Open,,
WJA,Engineering,TMB,2023,NGA,ORGANIC,,RKAP,,,,,PN,I,,,,,Carpet Replacement,70000,70000,70000,,,10/1/2023,15,15/10/2023,3,Open,,
Aero Capital Solution,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DR,II,,,,,Cargo Conversion,200000,200000,200000,,,12/1/2023,15,14/12/2023,3,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,6/1/2023,9,6/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,7/1/2023,9,7/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,8/1/2023,9,8/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,9/1/2023,9,9/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,10/1/2023,9,10/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check Light,250000,250000,250000,,,5/1/2023,9,5/9/2023,2,Open,,
AirAsia X,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,IH,II,,,,,C-Check,500000,500000,500000,,,11/1/2023,21,21/11/2023,2,Open,,
Airbus,Learning,TMB,2023,NGA,ORGANIC,,RKAP,,,,,DR,II,,,,,,300000,300000,300000,,,12/1/2023,15,15/12/2023,2,Open,,
Airfast Indonesia,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,CB,II,,,,,Parking & Escourting,240000,240000,240000,,,3/1/2023,365,28/02/2024,1,Open,,
Airfast Indonesia,Component,TMB,2023,NGA,ORGANIC,,RKAP,,,,,CB,II,,,,,Retail Component,120000,120000,120000,,,5/1/2023,365,29/04/2024,4,Open,,
Airmark / My Indo / My Jet Xpress,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,CB,II,,,,,,250000,250000,250000,,,11/1/2023,90,29/01/2024,4,Open,,
Airmark / My Indo / My Jet Xpress,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,CB,II,,,,,,250000,250000,250000,,,11/1/2023,90,29/01/2024,4,Open,,
Airmark / My Indo / My Jet Xpress,Engine & APU,TMB,2023,NGA,ORGANIC,,RKAP,,,,,CB,II,,,,,,250000,250000,250000,,,11/1/2023,90,29/01/2024,4,Open,,
All Nippon Airways,Airframe,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,,C-Check,250000,250000,250000,,,7/1/2023,19,17/09/2023,4,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,1/1/2023,31,31/01/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,2/1/2023,28,28/02/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,3/1/2023,31,31/03/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,4/1/2023,30,30/04/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,5/1/2023,31,31/05/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,6/1/2023,30,30/06/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,7/1/2023,31,31/07/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,8/1/2023,31,31/08/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,9/1/2023,30,30/09/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,10/1/2023,31,31/10/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,11/1/2023,30,30/11/2023,2,Open,,
All Nippon Airways,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,29700,29700,29700,,,12/1/2023,31,31/12/2023,2,Open,,
Asiana Airlines,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,6600,6600,6600,,,1/1/2023,31,31/01/2023,2,Open,,
Asiana Airlines,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,6600,6600,6600,,,2/1/2023,28,28/02/2023,3,Open,,
Asiana Airlines,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,6600,6600,6600,,,3/1/2023,31,31/03/2023,3,Open,,
Asiana Airlines,Line,TMB,2023,NGA,ORGANIC,,RKAP,,,,,AR,II,,,,Various,Tech Handling,6600,6600,6600,,,4/1/2023,30,30/04/2023,3,Open,,
